id,Booking_status,Probability
57072,0,0.1592751
57073,1,0.6417422
57074,0,0.2608623
57075,1,0.85555303
57076,0,0.4023063
57077,0,0.022268612
57078,1,0.7120681
57079,0,0.0045296424
57080,0,0.111084625
57081,1,0.84264463
57082,1,0.72081745
57083,0,0.112486936
57084,0,0.18226583
57085,0,0.19489488
57086,0,0.3299192
57087,1,0.80445033
57088,0,0.14728679
57089,0,0.08106848
57090,1,0.92791396
57091,0,2.4526107e-06
57092,1,0.8972908
57093,0,0.04253433
57094,0,0.035905235
57095,1,0.5166965
57096,1,0.5607374
57097,0,0.34697065
57098,0,0.0069204336
57099,1,0.7764494
57100,1,0.9240228
57101,0,0.06113233
57102,0,0.0877768
57103,1,0.9486567
57104,1,0.5766599
57105,1,0.76374733
57106,0,0.19482745
57107,0,0.053341243
57108,0,0.004343894
57109,0,0.25502148
57110,0,0.36064184
57111,1,0.9571002
57112,0,0.25661987
57113,1,0.55204254
57114,1,0.90514964
57115,1,0.76159275
57116,0,0.0024999173
57117,0,0.035790145
57118,0,0.27350414
57119,0,0.4111343
57120,1,0.7670781
57121,0,0.016336702
57122,0,0.028922958
57123,0,9.773824e-05
57124,0,0.011614373
57125,1,0.8723287
57126,0,0.103227094
57127,0,0.08463021
57128,0,0.018304773
57129,0,0.3514166
57130,0,0.46265033
57131,1,0.70143473
57132,0,0.1812627
57133,1,0.6904414
57134,0,0.48159483
57135,0,0.13246098
57136,0,0.039749715
57137,0,0.000504044
57138,0,0.06599867
57139,0,0.07460195
57140,1,0.7100055
57141,0,0.3644716
57142,1,0.5707051
57143,0,0.0012440836
57144,1,0.8498899
57145,1,0.6857127
57146,0,0.44977504
57147,0,7.320666e-05
57148,1,0.5537767
57149,0,0.47578576
57150,1,0.6975085
57151,0,0.051313885
57152,0,0.47804713
57153,1,0.6117733
57154,0,0.08898119
57155,1,0.8981221
57156,0,0.22473079
57157,1,0.6645913
57158,0,0.32779965
57159,0,0.3325533
57160,1,0.57623416
57161,1,0.86650026
57162,0,0.23450692
57163,0,0.4550941
57164,0,0.09531624
57165,0,0.013584079
57166,0,0.1678924
57167,0,0.100498736
57168,0,0.25404993
57169,1,0.6294049
57170,0,0.20569542
57171,0,0.027775541
57172,1,0.69682306
57173,0,0.45565623
57174,1,0.6504057
57175,1,0.9857416
57176,1,0.8370647
57177,0,0.4316646
57178,0,0.26563072
57179,0,0.26728535
57180,1,0.7267922
57181,0,0.15540406
57182,1,0.930745
57183,0,0.18898287
57184,0,0.059632875
57185,0,0.10885546
57186,1,0.73006064
57187,0,0.076571554
57188,0,5.8666632e-05
57189,0,0.39916393
57190,0,0.3863625
57191,0,0.023848444
57192,1,0.73099005
57193,1,0.9383642
57194,1,0.6020381
57195,0,0.27060527
57196,1,0.72018546
57197,0,0.10713091
57198,0,0.43337288
57199,1,0.9647264
57200,1,0.63786227
57201,0,0.059308153
57202,1,0.9012117
57203,1,0.72619843
57204,0,0.08822709
57205,0,0.13053618
57206,1,0.869565
57207,0,0.29723674
57208,1,0.6253916
57209,0,0.027757147
57210,0,0.04277994
57211,0,0.23533438
57212,1,0.7569275
57213,0,0.07824937
57214,1,0.7986272
57215,0,0.40444908
57216,1,0.72963846
57217,0,0.0651445
57218,0,0.053127166
57219,0,0.22466242
57220,1,0.5270303
57221,0,0.18507394
57222,0,0.16781904
57223,1,0.7640428
57224,0,0.058565617
57225,0,0.00076295016
57226,1,0.85091335
57227,0,0.2267221
57228,0,0.16147156
57229,1,0.53419775
57230,1,0.5069896
57231,1,0.55715746
57232,0,0.037812784
57233,0,0.35784718
57234,0,0.08241521
57235,1,0.68759036
57236,0,0.055159587
57237,0,0.04032549
57238,0,0.4855602
57239,0,0.23052384
57240,0,0.0014480368
57241,1,0.71704495
57242,0,0.34702992
57243,1,0.6921822
57244,0,0.095075846
57245,1,0.9327881
57246,0,0.30987844
57247,0,0.05560176
57248,0,0.45537096
57249,0,0.0869588
57250,1,0.7238694
57251,1,0.61560357
57252,1,0.61901295
57253,0,0.08523737
57254,1,0.9495332
57255,0,0.17886332
57256,0,0.021825958
57257,0,0.025685929
57258,1,0.5661381
57259,0,0.4440073
57260,1,0.7614232
57261,0,0.019023525
57262,1,0.65890455
57263,1,0.6829561
57264,1,0.90081334
57265,1,0.9463178
57266,1,0.7324168
57267,0,0.009378811
57268,1,0.8938737
57269,1,0.8111378
57270,1,0.90342456
57271,0,0.3973578
57272,0,0.0061711823
57273,0,0.38766763
57274,1,0.7421776
57275,0,0.09511893
57276,0,0.014962997
57277,0,0.07314684
57278,0,0.11746057
57279,1,0.8724007
57280,0,0.12476459
57281,0,0.16281079
57282,0,0.14863922
57283,1,0.7656261
57284,0,0.07241593
57285,0,0.42930064
57286,0,0.49080536
57287,1,0.8359126
57288,0,0.017996548
57289,1,0.78100765
57290,1,0.50747246
57291,1,0.94281006
57292,0,0.47865963
57293,0,0.15062398
57294,0,0.10619848
57295,0,0.47003445
57296,1,0.55301064
57297,0,0.23926146
57298,0,0.05646404
57299,1,0.773695
57300,0,1.065033e-18
57301,0,0.056269664
57302,0,0.3374397
57303,0,0.000364975
57304,0,0.14369747
57305,0,0.05130553
57306,0,0.13609588
57307,0,0.32497415
57308,1,0.75898165
57309,0,0.33683264
57310,0,0.1462342
57311,0,0.22819269
57312,0,2.1130285e-07
57313,0,0.039898228
57314,1,0.561225
57315,0,0.20814127
57316,0,0.25858378
57317,0,0.3256085
57318,0,0.16813459
57319,1,0.6960629
57320,0,0.10733038
57321,1,0.86631197
57322,0,0.12685148
57323,1,0.94819546
57324,1,0.86709243
57325,1,0.9164319
57326,0,0.25795332
57327,1,0.9701188
57328,0,0.3128876
57329,0,0.059642103
57330,0,0.3957799
57331,0,0.23502442
57332,0,0.020557167
57333,0,0.1310616
57334,1,0.6809642
57335,1,0.90288407
57336,0,0.049975004
57337,0,0.43172845
57338,0,0.35305458
57339,0,0.015442971
57340,1,0.61207664
57341,0,0.055674214
57342,0,0.04733361
57343,0,5.8974744e-31
57344,0,0.41222158
57345,1,0.75107247
57346,0,0.4588978
57347,1,0.8963121
57348,1,0.6973963
57349,0,0.03642567
57350,1,0.87944543
57351,0,0.04537459
57352,0,0.29486507
57353,0,0.48220885
57354,0,0.11483562
57355,1,0.7295118
57356,0,0.19844216
57357,0,0.17376347
57358,1,0.7036661
57359,0,1.1427255e-13
57360,0,1.7186453e-06
57361,1,0.71591884
57362,0,0.16796318
57363,0,0.25171673
57364,0,0.079075836
57365,0,0.15108418
57366,1,0.6895166
57367,1,0.7834531
57368,1,0.7397481
57369,1,0.9590775
57370,1,0.74046713
57371,1,0.92631793
57372,0,0.011911935
57373,1,0.7754068
57374,0,0.077702835
57375,0,0.0443749
57376,0,0.39624012
57377,0,0.00051265134
57378,0,0.16229242
57379,1,0.7000611
57380,0,0.0070044925
57381,0,0.19465172
57382,0,0.10551991
57383,1,0.78833616
57384,1,0.6613481
57385,1,0.5179326
57386,1,0.8484272
57387,0,0.4521642
57388,1,0.51607376
57389,1,0.69583017
57390,0,0.017276708
57391,0,0.00067895005
57392,0,0.028732127
57393,0,8.9106325e-05
57394,1,0.55671394
57395,1,0.7066844
57396,0,0.25681335
57397,1,0.7450013
57398,0,0.14249784
57399,0,0.074303396
57400,0,0.23133573
57401,0,0.0809587
57402,1,0.8749983
57403,1,0.7965335
57404,1,0.743055
57405,0,0.31326318
57406,1,0.6639129
57407,0,0.34576315
57408,1,0.6635307
57409,0,0.13122499
57410,0,0.1941358
57411,0,0.12153136
57412,1,0.94755155
57413,0,3.3149476e-20
57414,0,0.06769445
57415,1,0.97317666
57416,0,0.29966676
57417,0,3.6869225e-27
57418,0,0.31450468
57419,0,0.08293958
57420,1,0.64011127
57421,0,0.2086076
57422,0,0.41689885
57423,0,0.17579564
57424,1,0.7726296
57425,1,0.51495624
57426,0,0.07881067
57427,1,0.8792741
57428,0,0.413925
57429,1,0.6354226
57430,1,0.6553852
57431,1,0.9559239
57432,1,0.55643255
57433,1,0.78400534
57434,0,0.079265505
57435,1,0.95705026
57436,1,0.8287498
57437,0,0.028780002
57438,0,0.03902155
57439,1,0.6784051
57440,0,0.47489518
57441,0,0.2600118
57442,1,0.74333143
57443,0,0.21240458
57444,0,0.20537226
57445,0,0.2532081
57446,1,0.9112347
57447,1,0.5713402
57448,1,0.5962855
57449,1,0.52147007
57450,0,0.15630376
57451,0,0.24544841
57452,0,0.0073675555
57453,1,0.6562514
57454,0,0.39730486
57455,0,0.038972713
57456,0,0.19866244
57457,0,0.1771386
57458,0,0.24837403
57459,0,0.32439053
57460,1,0.707917
57461,0,0.049729943
57462,0,0.40674442
57463,0,0.3018173
57464,1,0.8207531
57465,0,0.0146929845
57466,0,0.1726885
57467,0,3.339918e-06
57468,1,0.86381096
57469,1,0.7534894
57470,0,0.4372206
57471,0,0.00025124117
57472,0,0.47993746
57473,0,0.1325672
57474,1,0.65362954
57475,1,0.8056444
57476,0,0.21851334
57477,0,0.1898765
57478,0,0.0019137084
57479,0,0.15498444
57480,1,0.70329654
57481,1,0.7514003
57482,0,0.021443184
57483,1,0.90551317
57484,1,0.7891636
57485,0,0.121012755
57486,0,0.030550048
57487,0,0.19292906
57488,1,0.9331817
57489,1,0.8919169
57490,0,0.12783107
57491,0,0.006709867
57492,1,0.9504662
57493,1,0.8368994
57494,0,0.08598072
57495,0,0.007426014
57496,1,0.939615
57497,0,0.12067471
57498,0,0.3260017
57499,1,0.91133755
57500,0,0.29239583
57501,0,0.076837495
57502,0,0.0017235046
57503,0,0.022774339
57504,1,0.93075776
57505,0,0.07175603
57506,0,0.19024593
57507,1,0.71511304
57508,0,0.04368923
57509,0,0.43521923
57510,0,0.25430536
57511,0,0.15014528
57512,1,0.9587071
57513,1,0.74277395
57514,0,0.18158655
57515,0,0.03230761
57516,0,0.24039878
57517,1,0.5456442
57518,0,0.14003414
57519,0,0.39911193
57520,0,0.44935146
57521,0,0.20857076
57522,1,0.8608727
57523,1,0.65973234
57524,0,0.13865629
57525,0,0.0210591
57526,1,0.7424591
57527,0,0.47386426
57528,0,0.03302669
57529,1,0.8256488
57530,0,0.020152492
57531,0,5.4231615e-20
57532,1,0.68421406
57533,0,2.6993417e-22
57534,0,0.2792126
57535,1,0.90468186
57536,0,0.020221211
57537,1,0.5510119
57538,1,0.5029406
57539,1,0.7221921
57540,1,0.96222013
57541,1,0.6692493
57542,0,0.07454867
57543,0,0.045186862
57544,0,0.055724155
57545,0,0.0095780585
57546,1,0.578117
57547,0,0.21513405
57548,0,0.0049600634
57549,0,0.30891377
57550,1,0.8554422
57551,0,0.0052671493
57552,0,0.49246016
57553,1,0.69738555
57554,0,0.45664877
57555,0,0.027020946
57556,1,0.79197884
57557,0,0.11832872
57558,1,0.63526464
57559,1,0.66103834
57560,1,0.80770826
57561,1,0.5561048
57562,0,0.47001678
57563,0,0.09568298
57564,1,0.82722044
57565,0,0.0064769466
57566,0,0.040074993
57567,0,0.04590155
57568,0,0.0634111
57569,1,0.62734056
57570,1,0.7373097
57571,1,0.8147731
57572,0,0.06376548
57573,0,0.19783777
57574,1,0.59218484
57575,1,0.737102
57576,1,0.8889669
57577,0,0.41589177
57578,0,0.046523117
57579,0,0.30608115
57580,0,0.17317145
57581,1,0.6427924
57582,0,0.05547792
57583,0,0.0067034154
57584,0,0.14445654
57585,0,0.007427209
57586,0,0.29398182
57587,0,0.008565212
57588,0,0.23595062
57589,1,0.7017012
57590,0,0.17401458
57591,1,0.8731228
57592,1,0.8907649
57593,0,4.443352e-05
57594,1,0.55774087
57595,1,0.82926196
57596,0,0.21833315
57597,1,0.5617841
57598,0,0.35519525
57599,0,0.11734056
57600,1,0.80359536
57601,1,0.6939013
57602,0,0.3337884
57603,0,0.1623357
57604,0,0.3336479
57605,0,0.134219
57606,0,0.12722926
57607,0,0.069946304
57608,0,0.2122295
57609,0,0.15836608
57610,0,0.21088725
57611,0,0.4387334
57612,0,0.0057254345
57613,1,0.7053272
57614,0,0.12007849
57615,0,0.22706518
57616,0,0.19354092
57617,1,0.6937305
57618,1,0.6113704
57619,1,0.9387594
57620,1,0.9535727
57621,0,0.04261678
57622,1,0.90173465
57623,0,0.052977465
57624,0,0.05445291
57625,1,0.5318133
57626,1,0.70792747
57627,0,0.18783092
57628,1,0.65434605
57629,0,0.16724405
57630,0,0.3665698
57631,1,0.69361264
57632,1,0.857662
57633,0,0.10160029
57634,0,0.0059303385
57635,0,0.30385852
57636,1,0.5037344
57637,1,0.77936524
57638,0,0.30459416
57639,0,0.10754159
57640,0,0.11825313
57641,1,0.65426475
57642,1,0.63462216
57643,0,3.3411157e-05
57644,0,0.06531628
57645,0,0.01712765
57646,1,0.8507916
57647,1,0.5219268
57648,1,0.509122
57649,1,0.8599117
57650,0,0.006048098
57651,0,0.35208842
57652,1,0.73661214
57653,1,0.9070348
57654,0,0.08046367
57655,0,0.0029035003
57656,0,0.3367507
57657,1,0.9088472
57658,0,0.33623618
57659,1,0.6627388
57660,0,0.18597622
57661,1,0.9176836
57662,1,0.7970926
57663,1,0.5341241
57664,0,0.498713
57665,0,0.04279191
57666,0,0.21040253
57667,1,0.91075736
57668,0,0.2605998
57669,0,0.1938014
57670,0,0.30973828
57671,1,0.8869269
57672,0,0.045789
57673,1,0.59401965
57674,0,0.2967186
57675,0,0.32826844
57676,0,0.3646859
57677,1,0.85468787
57678,0,0.23556052
57679,0,0.33412084
57680,0,4.951408e-08
57681,0,0.27022162
57682,1,0.86310214
57683,0,0.09998374
57684,1,0.9257371
57685,0,0.10642539
57686,0,0.027851818
57687,0,0.0002643074
57688,0,0.008764797
57689,0,7.4384916e-06
57690,1,0.74112475
57691,1,0.6534823
57692,1,0.81019145
57693,0,0.078138806
57694,0,0.024197925
57695,0,0.44833606
57696,0,0.24116072
57697,0,0.07692017
57698,0,0.021797666
57699,1,0.5961706
57700,1,0.7938394
57701,0,0.38172013
57702,0,0.013435705
57703,1,0.82375616
57704,0,0.174606
57705,1,0.76031566
57706,0,0.21751456
57707,1,0.60656446
57708,1,0.6927212
57709,1,0.5441526
57710,0,0.22223812
57711,0,5.9630176e-05
57712,0,0.30271587
57713,0,0.21105601
57714,0,0.44117722
57715,1,0.8835246
57716,0,0.096226834
57717,0,0.12696165
57718,1,0.6571189
57719,0,0.32254574
57720,1,0.78865486
57721,0,0.30186763
57722,0,0.003871154
57723,0,0.4347195
57724,0,0.06312032
57725,1,0.93427855
57726,0,0.29790032
57727,0,0.45339927
57728,0,0.3358069
57729,1,0.7390328
57730,1,0.8639293
57731,1,0.66370666
57732,0,0.45145783
57733,0,0.47858515
57734,0,0.07575372
57735,0,0.008635723
57736,1,0.55382496
57737,1,0.67813796
57738,1,0.8106782
57739,0,0.28814036
57740,0,0.4222088
57741,0,0.2275065
57742,1,0.8165456
57743,0,0.49207404
57744,0,0.45390204
57745,1,0.82435465
57746,0,0.3811519
57747,0,0.14128333
57748,1,0.65362144
57749,1,0.67016417
57750,1,0.72806025
57751,1,0.8774726
57752,0,0.42414477
57753,1,0.59595424
57754,1,0.6889365
57755,0,0.011290491
57756,0,0.28892642
57757,0,0.4382677
57758,1,0.7229732
57759,0,0.3526583
57760,1,0.71092993
57761,0,0.15622874
57762,1,0.8444309
57763,1,0.5351717
57764,0,0.069355495
57765,0,0.190573
57766,0,0.078343034
57767,0,0.4064372
57768,1,0.60460013
57769,1,0.8974866
57770,0,0.17751557
57771,0,0.42237806
57772,0,0.12029295
57773,0,0.10605576
57774,0,0.3314186
57775,0,0.019874467
57776,0,0.25724533
57777,0,0.28001508
57778,0,0.1911457
57779,1,0.5795897
57780,1,0.6011246
57781,0,0.1441704
57782,1,0.810358
57783,1,0.6842031
57784,0,0.23970026
57785,1,0.93345815
57786,1,0.8785248
57787,0,0.049851023
57788,0,0.007313097
57789,1,0.9098822
57790,0,0.030276336
57791,1,0.5875124
57792,0,0.004434481
57793,0,0.18572956
57794,1,0.5380704
57795,0,0.16359596
57796,0,0.26190028
57797,1,0.6875191
57798,0,0.09658215
57799,0,0.33204314
57800,0,0.28265077
57801,1,0.7521478
57802,0,0.39337277
57803,0,0.26439172
57804,0,0.28229114
57805,0,0.09847735
57806,0,0.039675523
57807,1,0.7248844
57808,0,0.008605632
57809,0,0.0030023172
57810,0,0.15785253
57811,0,0.19699028
57812,1,0.8780063
57813,0,0.0015092748
57814,1,0.71621895
57815,0,0.2834665
57816,0,0.3095564
57817,0,0.13467225
57818,0,0.008318476
57819,1,0.82640827
57820,0,0.27995297
57821,0,0.0009993183
57822,0,0.4625783
57823,0,0.20743133
57824,0,0.37108117
57825,0,0.29604635
57826,1,0.8089359
57827,0,0.077168465
57828,1,0.8432161
57829,0,0.085279725
57830,0,0.0007015668
57831,0,0.3569154
57832,1,0.55549467
57833,0,0.20984387
57834,0,0.2758164
57835,1,0.8371046
57836,0,0.39224172
57837,0,0.24970806
57838,0,0.007908249
57839,1,0.8383789
57840,0,0.115922645
57841,1,0.7462815
57842,1,0.67394847
57843,0,0.002247845
57844,0,0.1842783
57845,0,0.37214342
57846,0,0.4806257
57847,0,0.035006456
57848,1,0.5958053
57849,1,0.75342745
57850,0,0.31982353
57851,1,0.6992929
57852,1,0.56188107
57853,1,0.9015006
57854,1,0.64426243
57855,0,0.011234751
57856,0,0.28954726
57857,1,0.86611694
57858,1,0.5669755
57859,0,0.48187992
57860,1,0.71457165
57861,0,0.34735718
57862,0,0.060591593
57863,0,0.02659117
57864,0,0.29895902
57865,1,0.75437206
57866,0,0.3800449
57867,0,0.035630696
57868,1,0.565505
57869,1,0.93975204
57870,0,0.061072752
57871,1,0.6212884
57872,0,0.2021821
57873,0,0.088016234
57874,0,0.07511764
57875,0,0.031663474
57876,1,0.52554756
57877,0,9.065252e-15
57878,0,0.4036638
57879,0,0.49920496
57880,0,0.4546476
57881,1,0.9329804
57882,0,0.25403014
57883,1,0.8082562
57884,0,0.060384028
57885,1,0.8686896
57886,0,0.3546824
57887,1,0.9604415
57888,0,0.07655998
57889,0,0.027316028
57890,0,0.04767795
57891,0,0.107735224
57892,0,0.2854295
57893,1,0.5156611
57894,0,0.24692157
57895,1,0.70990044
57896,0,0.17287607
57897,0,0.27400166
57898,0,0.19310431
57899,0,0.021413216
57900,1,0.898185
57901,0,0.22191125
57902,1,0.6471916
57903,0,0.0663379
57904,1,0.6377952
57905,1,0.85779035
57906,0,0.065850034
57907,1,0.6140897
57908,0,0.0040399134
57909,0,0.336921
57910,0,0.10298217
57911,1,0.71341634
57912,0,0.09442444
57913,1,0.6870584
57914,1,0.5642847
57915,0,0.07180189
57916,1,0.6653986
57917,1,0.5852357
57918,0,0.10855678
57919,0,0.45809337
57920,1,0.8283826
57921,1,0.8161
57922,0,0.35072884
57923,1,0.58164155
57924,0,0.45102152
57925,1,0.92936784
57926,0,0.41531745
57927,0,0.018666698
57928,1,0.5371696
57929,0,0.03992755
57930,1,0.7608439
57931,0,0.03383331
57932,1,0.727161
57933,0,0.080919616
57934,1,0.9538181
57935,0,0.45517462
57936,0,0.008287349
57937,0,0.03807468
57938,1,0.7469827
57939,1,0.8225621
57940,0,0.32298848
57941,0,0.42671478
57942,0,0.23228389
57943,0,0.26350814
57944,1,0.69786775
57945,0,0.011539588
57946,1,0.7094944
57947,0,0.14436264
57948,0,0.17336313
57949,0,0.17377195
57950,0,0.14540242
57951,0,0.4144067
57952,0,0.22137536
57953,0,0.0032300167
57954,0,0.10604616
57955,0,0.36582753
57956,1,0.7070359
57957,1,0.93215597
57958,0,0.2886142
57959,1,0.5208675
57960,1,0.6393946
57961,1,0.709155
57962,0,0.22380346
57963,0,0.28424945
57964,1,0.5777977
57965,0,0.18106812
57966,1,0.61193347
57967,1,0.88349485
57968,1,0.820319
57969,1,0.5677209
57970,0,0.23168351
57971,1,0.76526356
57972,1,0.76621246
57973,0,0.39898893
57974,0,0.4491607
57975,1,0.5630692
57976,1,0.87074226
57977,0,0.3564541
57978,0,0.09454108
57979,0,0.42812183
57980,0,0.06431742
57981,1,0.75372756
57982,0,0.1957573
57983,0,0.34859934
57984,0,0.11331808
57985,1,0.55970865
57986,0,0.13216238
57987,0,0.28572035
57988,0,0.0010097332
57989,1,0.8548523
57990,0,0.376896
57991,0,0.1015258
57992,0,0.43286628
57993,1,0.7007821
57994,1,0.8698115
57995,1,0.63223475
57996,1,0.5402732
57997,0,0.13412246
57998,0,0.46622857
57999,1,0.9780568
58000,0,0.059666686
58001,0,0.3659377
58002,1,0.73526275
58003,0,0.03097228
58004,1,0.6655558
58005,0,4.192689e-05
58006,0,0.0003846467
58007,1,0.7671018
58008,1,0.6773412
58009,0,0.056756843
58010,0,0.058298804
58011,1,0.9071646
58012,0,0.19555248
58013,1,0.65839815
58014,0,0.025318258
58015,1,0.718392
58016,1,0.5756191
58017,0,0.20538016
58018,0,0.06252232
58019,0,0.43397054
58020,0,0.07140918
58021,0,0.45695078
58022,0,0.0051396503
58023,0,2.8235039e-16
58024,0,0.48466995
58025,0,0.22523738
58026,1,0.8347396
58027,0,0.046416942
58028,0,0.3989077
58029,1,0.6600623
58030,0,0.010386167
58031,0,0.46960124
58032,0,0.11430691
58033,1,0.9108235
58034,1,0.5692292
58035,1,0.6024003
58036,1,0.60087883
58037,0,0.20810826
58038,1,0.6197284
58039,1,0.83872205
58040,0,0.0141266165
58041,0,0.2628512
58042,1,0.51030797
58043,1,0.82414657
58044,0,0.27986565
58045,0,0.27813482
58046,0,0.44206595
58047,0,0.25994977
58048,1,0.71941876
58049,1,0.9337432
58050,0,0.037815023
58051,0,0.009029602
58052,0,0.4878992
58053,0,0.013517925
58054,0,0.008085113
58055,0,0.44825158
58056,0,0.026474673
58057,0,0.04566659
58058,1,0.8428474
58059,0,0.17430353
58060,1,0.68335515
58061,1,0.59595793
58062,0,8.1977544e-07
58063,0,0.11621594
58064,0,0.26132917
58065,0,0.22015145
58066,0,0.021483354
58067,1,0.84763896
58068,1,0.7425922
58069,0,0.33073682
58070,0,0.051573165
58071,1,0.5469642
58072,1,0.8545202
58073,0,0.47789106
58074,0,0.47694257
58075,1,0.7947202
58076,0,0.038334258
58077,1,0.52629083
58078,0,0.07974852
58079,1,0.718795
58080,0,0.4361731
58081,1,0.7574789
58082,1,0.75599146
58083,0,0.15768594
58084,1,0.9244535
58085,1,0.8053735
58086,1,0.84111106
58087,1,0.72672176
58088,0,0.2776406
58089,0,0.11626865
58090,1,0.5471757
58091,0,0.26341844
58092,1,0.56606644
58093,0,0.0008355957
58094,0,0.0667881
58095,1,0.5759047
58096,0,0.051660858
58097,1,0.8453808
58098,1,0.50263655
58099,1,0.7023432
58100,0,5.600539e-05
58101,0,3.379274e-05
58102,0,0.44288766
58103,0,0.33426487
58104,0,0.3515751
58105,1,0.6745675
58106,0,0.4684521
58107,0,0.02718615
58108,0,0.08238787
58109,1,0.53887844
58110,0,0.24070352
58111,0,0.029351601
58112,0,0.2101998
58113,1,0.6950426
58114,1,0.8421028
58115,0,0.46102288
58116,1,0.7598368
58117,1,0.9300512
58118,0,0.025062524
58119,0,0.39871502
58120,1,0.8849521
58121,1,0.7500398
58122,0,0.24469051
58123,0,0.20717433
58124,1,0.8093542
58125,0,0.060269114
58126,0,0.3218161
58127,0,0.12781216
58128,0,0.012836137
58129,1,0.72439986
58130,1,0.53306144
58131,0,0.020712147
58132,1,0.644731
58133,0,0.059385408
58134,0,0.05788386
58135,0,0.49267533
58136,0,0.28980333
58137,0,0.058967438
58138,1,0.61161035
58139,0,0.36874154
58140,1,0.72739565
58141,0,0.26217684
58142,0,0.11274035
58143,0,0.38629383
58144,0,0.029661246
58145,0,0.0007091634
58146,1,0.6030452
58147,0,0.03211807
58148,0,0.012643091
58149,1,0.72798216
58150,0,0.13421358
58151,1,0.5713983
58152,0,0.45110035
58153,0,0.064022906
58154,0,0.3949175
58155,1,0.7697628
58156,0,0.15638849
58157,0,0.069704406
58158,0,0.12385107
58159,1,0.6813031
58160,1,0.51886725
58161,0,0.38124278
58162,0,0.29651794
58163,1,0.6174256
58164,1,0.7963868
58165,0,0.2250827
58166,0,0.07889857
58167,1,0.5425001
58168,1,0.76192784
58169,0,0.46925762
58170,0,0.2535777
58171,1,0.82268834
58172,0,9.539209e-05
58173,0,0.16808467
58174,1,0.86091894
58175,0,0.23381765
58176,0,0.2969174
58177,0,0.27482817
58178,1,0.6634793
58179,0,0.18881641
58180,0,0.17271616
58181,0,0.011625984
58182,1,0.8969188
58183,1,0.5479325
58184,0,0.3620369
58185,0,0.025800645
58186,0,0.11369563
58187,0,0.3092391
58188,0,0.2811396
58189,1,0.6694327
58190,1,0.68712914
58191,1,0.86619765
58192,0,0.19373205
58193,0,0.14606999
58194,0,0.44065684
58195,1,0.7869713
58196,0,0.08435377
58197,0,0.26771182
58198,1,0.899901
58199,0,0.12942974
58200,1,0.66080713
58201,1,0.9208779
58202,1,0.6316034
58203,0,0.18672799
58204,1,0.69001853
58205,0,0.111320294
58206,1,0.69369644
58207,0,0.26152667
58208,0,0.015672326
58209,1,0.66382563
58210,0,0.06288241
58211,1,0.8763853
58212,0,3.1928055e-05
58213,0,0.055780884
58214,0,1.1371808e-36
58215,1,0.9682643
58216,0,0.13382395
58217,1,0.7575465
58218,1,0.8611171
58219,0,0.031346664
58220,1,0.84610015
58221,1,0.8389158
58222,0,0.22791958
58223,0,0.22406827
58224,0,0.23483244
58225,0,6.458466e-06
58226,0,0.024277193
58227,1,0.81728256
58228,1,0.5029214
58229,0,0.11598017
58230,1,0.66809386
58231,0,0.02532027
58232,1,0.9423955
58233,0,0.29829526
58234,1,0.60237664
58235,1,0.81644636
58236,0,0.02077662
58237,0,0.41558948
58238,1,0.72943765
58239,1,0.642276
58240,0,0.20695826
58241,0,0.13256958
58242,1,0.67296815
58243,1,0.7732162
58244,0,0.019718539
58245,1,0.89321935
58246,0,0.013589409
58247,1,0.5109627
58248,0,0.48542494
58249,1,0.8551336
58250,0,0.18411212
58251,1,0.7374345
58252,0,0.14109217
58253,0,0.041393235
58254,0,0.020712271
58255,0,0.076193035
58256,1,0.61331356
58257,1,0.7437893
58258,1,0.6008171
58259,1,0.7531099
58260,0,0.28044665
58261,0,0.03191394
58262,0,0.17581631
58263,0,0.17574623
58264,0,0.024306059
58265,0,0.09200593
58266,1,0.5546261
58267,0,0.15497966
58268,1,0.6931859
58269,1,0.60994434
58270,0,0.38124186
58271,0,0.12220714
58272,1,0.7562147
58273,0,0.23542798
58274,0,0.36270964
58275,0,0.0825446
58276,0,0.4763218
58277,1,0.59643835
58278,0,0.24705566
58279,1,0.5085908
58280,0,0.09294003
58281,0,0.15894903
58282,0,0.09114486
58283,0,0.06199894
58284,1,0.52791053
58285,1,0.7583301
58286,1,0.7641274
58287,0,0.04726133
58288,1,0.7186578
58289,1,0.6800043
58290,1,0.6897074
58291,0,0.2141215
58292,1,0.7640916
58293,0,0.07863717
58294,0,0.05634281
58295,0,0.16162005
58296,1,0.80280954
58297,1,0.5318393
58298,1,0.7903946
58299,1,0.91894716
58300,0,0.17271815
58301,1,0.74073327
58302,0,0.019822156
58303,0,0.09559913
58304,1,0.8955383
58305,1,0.9251124
58306,0,0.4361199
58307,1,0.7827972
58308,1,0.9560602
58309,1,0.7224927
58310,0,0.107565604
58311,0,0.041476432
58312,0,0.019500235
58313,0,0.22501959
58314,0,0.048334207
58315,1,0.81357294
58316,1,0.8053809
58317,1,0.55977297
58318,0,0.44528368
58319,0,0.10697223
58320,0,0.33074316
58321,0,0.28959954
58322,1,0.5682929
58323,0,0.3806476
58324,0,0.0042141415
58325,1,0.85579383
58326,0,0.0026851809
58327,0,0.4094
58328,1,0.744806
58329,1,0.60118794
58330,0,0.1806369
58331,0,0.010015604
58332,0,0.07038309
58333,0,0.084455214
58334,1,0.7436401
58335,1,0.74728656
